Date,Dividends
2016-03-15,0.148000
2015-12-21,0.335000
2015-09-25,0.228000
2015-06-26,0.557000
2015-03-25,0.162000
2014-12-22,0.379000
2014-09-24,0.268000
2014-06-24,0.610000
2014-03-25,0.394000
2013-12-20,0.387000
2013-09-23,0.221000
2013-06-24,0.605000
2013-03-22,0.137000
2012-12-20,0.546000
2012-09-24,0.799000
2011-12-21,1.369000
2010-12-22,1.019000
2009-12-24,0.863000
2008-12-24,0.785000
2007-12-24,0.510000
