Date,Dividends
2015-12-21,0.637000
2015-06-24,0.529000
2014-12-19,0.643000
2014-06-24,0.621000
2013-12-17,0.502000
2013-06-25,0.843000
2012-12-17,0.783000
2012-06-20,0.682000
2011-12-19,0.832000
2011-06-21,0.614000
2010-12-20,0.755000
2010-06-21,0.541000
2009-12-21,0.601000
2009-06-22,0.542000
2008-12-22,0.554000
2008-06-23,0.374000
2007-12-24,0.180000
