Date,Dividends
2016-05-16,0.320000
2016-02-12,0.320000
2015-11-16,0.320000
2015-08-17,0.320000
2015-05-18,0.250000
2015-02-13,0.250000
2014-11-17,0.250000
2014-08-18,0.250000
2014-05-19,0.210000
2014-02-14,0.210000
2013-11-18,0.210000
2013-08-19,0.210000
2013-05-14,0.175000
2013-02-15,0.175000
2012-11-19,0.175000
2012-08-14,0.175000
2012-05-14,0.125000
2012-02-14,0.125000
2011-11-14,0.125000
2011-08-15,0.100000
